"NBa7we src","d4r55","RfnDt","eaLgGf","hCCjke","rsqaWe","wiI7pd","dSlJg","znYl0","dSlJg 2","znYl0 2","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a/ACg8ocI9C2SMHQSbxTeowkbqU6VBYIgmCJVoUrjvMrqLGWlacDBLXyU=w72-h72-p-rp-mo-ba3-br100","Bunda Sari","Local Guide · 9 reviews · 80 photos","","","5 years ago","Often delivers rice box orders at UKSW.  The building is elite and complete","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW7cCV_WYFyN2DUuIP89dS5SUcc57LKc0fr7ZjiE_3OrlUaj4wU=w72-h72-p-rp-mo-ba4-br100","Yosita Titissari","Local Guide · 100 reviews · 124 photos","","","2 years ago","University with students from all corners of Indonesia. Often called mini Indonesia.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocINl9_Q7MWvFalpPLceT2u8xBKTI73wk9RjE_aaR8BV4fIV1Q=w72-h72-p-rp-mo-ba3-br100","dodol garut","Local Guide · 52 reviews · 20 photos","","","3 years ago","Attending the open doctoral examination of Mr. Victor B. Laiskodat,","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUo97zTDpyCTpEyjG94n7S-kp3DRtqRWXReLQJEwp571YPTxMri=w72-h72-p-rp-mo-ba4-br100","Faiz Alfian","Local Guide · 25 reviews · 97 photos","","","8 years ago","The largest university in Salatiga, students from various ethnicities and cultures from abroad.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXTSUsHUgSiJt0OZPw0XrawEWPF9Cp6c6DuHLCJdtHATuWHR5oj=w72-h72-p-rp-mo-ba4-br100","Giri Pawoko","Local Guide · 51 reviews · 188 photos","","","4 years ago","Favorite place in my faculty, UKSW.
Spacious and comfortable","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVP5urLnX_sbZ-6De2WgJax-S_6lBOI_gDY9IXEzSVroPiwCj9qjw=w72-h72-p-rp-mo-ba5-br100","Michael Kho","Local Guide · 463 reviews · 532 photos","","","8 years ago","Many events are held here from national to international.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVHd71cGqznYnpHAExmDuh_3qTt9GUDkqrvgsdzxcFJVzJ6YcCF=w72-h72-p-rp-mo-ba5-br100","dxianøll","Local Guide · 330 reviews · 88 photos","","","6 years ago","The 2nd largest campus is in Salatiga, number 1 is campus 3 IAIN","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV0F0QFwL0OvwkZvrd4G3c9cU09zxnkF60u6eyGB1AETdTuRLp1=w72-h72-p-rp-mo-br100","Ardhi Ferdhiansyah","5 reviews","","","6 years ago","Private Christian university but many Muslim students and accredited A","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKGu9yzSs3n6bD4FuTG1zHkqEPQfajgmsQlwjhIvpAZkKobe5RT=w72-h72-p-rp-mo-ba4-br100","Putut Fredo","Local Guide · 49 reviews · 68 photos","","","6 years ago","The building is very good, some parts are slightly damaged","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVW8cMj8tM9PELQdOdgpoZAy72mui7K7MbQa0ED5wlnr7a9pfKL=w72-h72-p-rp-mo-ba3-br100","Widyah Agung","Local Guide · 46 reviews · 10 photos","","","7 years ago","Cool campus, upholds tolerance, really mini Indonesia","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLDnH3_vyFOpI2ebOmcSM3LjLc4QBD78AQTVLTP3ai2vTV0IA=w72-h72-p-rp-mo-br100","Christian Saragi","5 reviews · 1 photo","","","8 years ago","I studied at UKSW in the 85s. Cool and mini Indonesia.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW7n5U1d48HxJvJFbjM-4HGebGxaDGl3s_o8dAgiq2LFWMEWTg=w72-h72-p-rp-mo-ba2-br100","Freidelino De Sousa","Local Guide · 18 reviews · 2 photos","","","3 years ago","Very good","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLSnvqmjgmS6dciN8Dq9z3tcoe9O_Q6Wiy1Y8-hwjZLFya0uw=w72-h72-p-rp-mo-br100","Monica Aprilia","2 reviews","","","4 years ago","I want to ask...does this accept Muslim students? Is it just Christians?","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIr6hnuoAkb2MeT-ACY7CuWjcyiwkAyf1FWie5jxDDwTvh-sg=w72-h72-p-rp-mo-br100","Setyo Budi Mulyanto","8 reviews","","","2 years ago","A very cool place to study......beautiful......","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVA8SGql30zfJ-7O3u3ZfH-dek7nzQ9lZCO0kP0-pdPbxXtmcwKoA=w72-h72-p-rp-mo-ba8-br100","Bimo Winardianto","Local Guide · 1,357 reviews · 20,147 photos","","","9 years ago","Everything is good and normal. Improvements and evaluations need to be carried out periodically.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLANVYnZvvNI5_h5O1iEJDiMF07IpbOP97gJU8kT0Vl_S8NTA=w72-h72-p-rp-mo-br100","Kus Yanto","3 reviews","","","7 years ago","UKSW is a campus with lots of trees, busy places, and lots of faculties.😊😊😊😊😊 …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWu7BCTSWjERHTd9y1LL4yqitxey1qEcVhZGB848Te6nPWRC1N2=w72-h72-p-rp-mo-br100","putri rahmawati","1 review","","","a year ago","English lessons? Just LTC, bro 👌🏼 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIUulI56o3MI6GwhiPzCSnxg347nvnttiCOCL53brru9x8IKw=w72-h72-p-rp-mo-ba3-br100","Maria Erawaty","Local Guide · 63 reviews · 12 photos","","","8 years ago","Many people say that this Univ. is great. I want my children to study here😄 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJjkp76jXEA8iN2fPsKXUbYF9i_sz4K8oA_p9l6O0hGcaR0ew=w72-h72-p-rp-mo-ba3-br100","Frans Antonio","Local Guide · 36 reviews · 1 photo","","","2 years ago","Nice place and most importantly comfortable.... 👍 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVAvVGKJ9Ok_5AS4v54rKylzem1RSsejK2x8K_em5hqR9RkNZ4p=w72-h72-p-rp-mo-ba4-br100","altril rayendra","Local Guide · 33 reviews · 140 photos","","","a year ago","The campus is green and cool","","Like","","Share","Translated by Google","・","See original (Malay)"
"https://lh3.googleusercontent.com/a-/ALV-UjU5eqaiR7EqdU1u6zexb1Q1h2HOJRZNG5YtnnAOutzY5LluKwTC=w72-h72-p-rp-mo-ba5-br100","Gethaf Sianturi","Local Guide · 178 reviews · 600 photos","","","7 years ago","The place where I studied, a million memories are left there","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXXSKjEhq7UkR9GmiwvQ5oo2VByNzBwUa-5g4TpAMoDz2j9XS9z=w72-h72-p-rp-mo-ba5-br100","CV Magna Raharja Tama MAHATA","Local Guide · 230 reviews · 1,078 photos","","","3 years ago","beautiful & shady campus","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIiL7CPveDjvGxUc5ZR7e_1y16FOmU2F0GE-tm7a5YdZP4G7A=w72-h72-p-rp-mo-ba6-br100","Rachmat Hardoyo","Local Guide · 73 reviews · 2,220 photos","","","5 years ago","Spacious, strategic and cheap for the family members","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWgA_KR1sakwe8JXEVUVszwo0z-TD4taJRZVrr01_y9C-bPj_c-=w72-h72-p-rp-mo-ba5-br100","Marnangkok Situmorang","Local Guide · 313 reviews · 500 photos","","","a year ago","Superior Campus 👍👍👌🙏 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJ1o4lJiW4-b58GqxyZBnXvPNDWE_aGtTDJLBXbxGvKT0-fNA=w72-h72-p-rp-mo-br100","Puji Widada","6 reviews","","","6 years ago","My beloved campus, clean, cool. I love it","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIThCbFBtaK9XKDbync9hDFA8Vqj7brcqTX9gWl6Irr8v16Og=w72-h72-p-rp-mo-ba2-br100","purwanto rinto","Local Guide · 20 reviews · 3 photos","","","4 years ago","Supportive study atmosphere, great facilities,","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVY70ZXBZE-FRt-PypJTG7DcZL_K0YMTcnodqTiyKDKn04ngX8=w72-h72-p-rp-mo-ba7-br100","agus santoso","Local Guide · 1,167 reviews · 8,700 photos","","","10 months ago","My old campus...","","Like","","Share","Translated by Google","・","See original (Sundanese)"
"https://lh3.googleusercontent.com/a-/ALV-UjVNZox-KhMTit-mb2Bl9akD4nBxN-iA-zmrJ-3qq8Om3A_i7l6B=w72-h72-p-rp-mo-br100","Mega Rianita Kartika","3 reviews","","","4 years ago","The point is wrong, it makes you get lost in a narrow alley","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUTab4DbMuM6Q6pZkeA0kTPOBhVr-3KyUEF0KbkSAu5jNmOHEka=w72-h72-p-rp-mo-br100","oktovianus koromath","3 reviews","","","10 years ago","Hello.... Greetings and friendly greetings always from Okto, success!!","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKLmE1VsO98DrKqgoE6Tszo-vBXIe4mSFf3hpiVSj9PyDOCdw=w72-h72-p-rp-mo-ba3-br100","Sukimto","Local Guide · 43 reviews · 64 photos","","","3 years ago","The campus is comfortable, shady, the staff are friendly","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJ_yy6vx8auyWa6d3iNOfRGYG63v0uCWeZIJMw6bwhESuqTxA=w72-h72-p-rp-mo-ba3-br100","Rakha Almas","Local Guide · 45 reviews","","","3 years ago","The staff are friendly and the campus is very clean","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUsu_buiBQiLahrFHA-zcdsHmadcWHXj-udjrotGMk91RDIHUEH=w72-h72-p-rp-mo-ba3-br100","Hilarius Perdana","Local Guide · 36 reviews · 20 photos","","","3 years ago","If you can study at another university, why should you come here?","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU8JTT_okuFt3W4L_Pg7LOMm3rjZBC3Uci97mFfirHlHC9sE_i2=w72-h72-p-rp-mo-ba3-br100","Marsiana Antoneta","Local Guide · 7 reviews · 6 photos","","","3 years ago","Best Universities
The campus is clean and cool","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUNMU16oUQr-uAzkbJZpfiVxzw9Gg3oKZ_lTu38hlZ4oQviHEnt=w72-h72-p-rp-mo-ba2-br100","Wisnu Wardhana","Local Guide · 25 reviews · 2 photos","","","12 years ago","This is the place to study and make friends..","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWht3BPb1xEhSKyaUYz9AQK_46h3C6oV7pEg_i4lun5U-_SVTXNZw=w72-h72-p-rp-mo-ba4-br100","Putra Ludji","Local Guide · 12 reviews · 140 photos","","","2 years ago","SWCU Salatiga entrance","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLlyoP_OgHkyrJXWOL548Ko87pog7vjU0HYGCKIkvGyC_BKcCfD=w72-h72-p-rp-mo-ba4-br100","Rizky Meilano","Local Guide · 110 reviews · 58 photos","","","8 years ago","I'm still studying here :) valuable experience","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWKhcnfQ-R49m2aO9t47Mdis9E05CfCNLlvYswPc3PlPLU829k=w72-h72-p-rp-mo-ba6-br100","Iwan S Yusro","Local Guide · 534 reviews · 1,922 photos","","","8 years ago","Dream campus in Salatiga... once took an electrical course here.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXlSx0cJXuXGDE98PPuy5KjsEaLnraUTFac8pG3B4Z4v-pHz8s=w72-h72-p-rp-mo-ba2-br100","MEGA Komputama","Local Guide · 16 reviews · 6 photos","","","8 years ago","Beautiful scenery","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJVXiL-bF5jx-Aog-bGIXoAUYUHqq-g2Lp2LhLR7dCg437AGxs=w72-h72-p-rp-mo-br100","Bagus Mahendra","12 reviews · 3 photos","","","7 years ago","Lots of friends from many different ethnicities, comfortable and beautiful place","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIm_Mge0kZ1V1pnqBwFoiHZ-DHd_eGrFXjm9uOw671dH1YKpVc=w72-h72-p-rp-mo-ba3-br100","Samuel","Local Guide · 22 reviews · 71 photos","","","2 years ago","Eka College's place","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU3Mclm_bmNLx8Zh0Ny68R_i4JxjKGIHJ_SIeRnoJqLakZaowZY=w72-h72-p-rp-mo-br100","Genta Theraaa","2 reviews · 2 photos","","","4 years ago","Steady clean","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXMjYPK0-O6wz9V25XEQ6PdKVi0Cr60-vkdkxYioDSK325DFUK3BA=w72-h72-p-rp-mo-ba4-br100","Win","Local Guide · 116 reviews · 226 photos","","","8 years ago","The place is spacious, I've been in once.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV3Z5sUv9dgrU5tNM6B14WnXppLRR8_xIBgJQ68RR2ndsU_bKUkQw=w72-h72-p-rp-mo-ba8-br100","Bonifacius Suksmodardo Sulaksono (mazbonnie)","Local Guide · 1,989 reviews · 12,157 photos","","","4 years ago","A good, excellent and quality university.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWqpM5WBAq_5EDDkp66VA8jn19IfVFAFc-KeVzaFAemKXCCQpaj=w72-h72-p-rp-mo-ba4-br100","AGILCO ABRAHAM","Local Guide · 64 reviews · 97 photos","","","2 years ago","Wrong way","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUkt0WyVlUo3SPHBC9uLZ-rk79w4U_6bZr_YICM5qu0P0AjNSAj3w=w72-h72-p-rp-mo-ba5-br100","Dhe Gombloh (Samsugas441)","Local Guide · 306 reviews · 353 photos","","","3 years ago","It's getting better than the old school.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXDbcHLN3iQDVJmiONHzQiaUpxG7Ik2P_oGQO84etE6dLmKD1Iy=w72-h72-p-rp-mo-ba4-br100","YUDHI KOES","Local Guide · 131 reviews · 80 photos","","","7 years ago","Hello alumni of the old electrical engineering class of 1997 #compactgreetings","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXLRB_1pnRA4o-Q5qQPXCl4LS3wnf76F4FIL-IEJLGISIF6_J4=w72-h72-p-rp-mo-br100","putri utami","1 review","","","10 years ago","From the outside it's simple, from the inside it's extraordinary. Gbu :)","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXHv49v47F0wCWT-7-EC-wjQAZNUzxdOZTM0zo_DC0tWSp0WWJ9=w72-h72-p-rp-mo-br100","Yudha Virma Allasca","6 reviews · 1 photo","","","12 years ago","begin
writeln('hay met pageh');
end.","","Like","","Share","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLKhZlgt5f2lQqide2nG-tl2-_FNQUpjcxN81FtW6U51Qr7vQ=w72-h72-p-rp-mo-ba3-br100","alexander eko","Local Guide · 9 reviews · 55 photos","","","2 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW4U9PkMmZSIz7wzFd8DLyAI3Ff9IR9hS6TmC6ck037vnYyIBM=w72-h72-p-rp-mo-ba2-br100","Black As","Local Guide · 18 reviews · 4 photos","","","6 years ago","The campus is comfortable.. Cool..","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWOVVLXS6Gv-HZRX9mSoeOX7THtfvxOfOAKkcBh5VrV4tOggnjt=w72-h72-p-rp-mo-ba2-br100","Rina Astuti Sebayang","Local Guide · 25 reviews · 2 photos","","","3 years ago","Clean and cool campus","","Like","","Share","Translated by Google","・","See original (Malay)"
"https://lh3.googleusercontent.com/a-/ALV-UjUWutPz6vy3tVQrjQwklco3NPHMXQz4cj_A2OkTwhmpx6-jLzM=w72-h72-p-rp-mo-br100","SRI RAHAYU HILDA DYRA","3 reviews","","","9 years ago","All my cousins' families studied there","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUAgvjGm7vGCoz60rptQ1YAUTuqj8z7qfFZuLgqal98w5u5ItnY=w72-h72-p-rp-mo-ba3-br100","Baron sang inisiator","Local Guide · 7 reviews · 22 photos","","","3 years ago","Is one of the popular private universities","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUI9S7LrjMcRK7AqEfkO2BuJ4MROg4wrZA6ytDYsRyJYx7qk5xM=w72-h72-p-rp-mo-ba2-br100","Dwi Indarti","Local Guide · 15 reviews · 28 photos","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXmJTyf2JJb2eRcSTzQDZ2i2tmnJTmLc7eoifqr1XrrAJyxmPXi=w72-h72-p-rp-mo-ba3-br100","Dika","Local Guide · 25 reviews · 49 photos","","","6 years ago","A comfortable place to gain knowledge.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocK_qxBxftb_fFyKlN8BiIPtGAaEsN5ONki3qoIeBhY2cLJE=w72-h72-p-rp-mo-br100","Tri Wibawa","1 review","","","11 years ago","I also studied there...","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXpU7UfYADr1a4oS0B3DCCuL7PdsJ_Er-kHGe7mZSwayczsb_w=w72-h72-p-rp-mo-br100","Aviva Salsabilah Harun","2 reviews","","","8 years ago","I want to study here in the next 2 years.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKesiWw6yAwL1W8AwPxXWEJfg6AFvchlel6jQpZ7tFcfBBePRU=w72-h72-p-rp-mo-ba4-br100","Silentcrops","Local Guide · 26 reviews · 92 photos","","","a year ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXb2M90ovJXZ9hNTq8qW4Ibk4EYit6ZkjJHj8wLXUUXu8VjGEo=w72-h72-p-rp-mo-br100","Andhika Bagas Prakosa","11 reviews","","","4 years ago","An elegant place to gain knowledge","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXgcfOHVAtqnOhgXC35nTV79p-cWLLuOgPpubcYWqyx5TnWQ6xr=w72-h72-p-rp-mo-ba5-br100","Ayoungvet 13","Local Guide · 178 reviews · 670 photos","","","6 years ago","Interested in studying here... Salatiga yes","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjX-CeZHpQi27bTX1KniCskolUBxLKGWEk1b0VGPtKI0tp0vaRwo=w72-h72-p-rp-mo-ba3-br100","Sara Christina","Local Guide · 16 reviews · 33 photos","","","a year ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUImymtom4evr4VkhPB3jyBL8pDeMLh5ksK0gvTkxn82KVdthI=w72-h72-p-rp-mo-ba2-br100","oktowinarso widi nugroho","Local Guide · 22 reviews · 1 photo","","","8 years ago","The lecture atmosphere is very good and comfortable","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUCwj4YmdQObLVbMqalDATOMO7hIpIMTSCVNKLVpyYQ7oGXpMpq=w72-h72-p-rp-mo-ba4-br100","Lukas Septyan","Local Guide · 231 reviews · 63 photos","","","7 years ago","This building can be rented for weddings","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWQVvSxn0SdVBN7pKTGp8eWmozDg-pSUrR2EojqhNwkTTYQrwGb=w72-h72-p-rp-mo-ba4-br100","Dwi Suyanto","Local Guide · 114 reviews · 178 photos","","","2 years ago","A representative place to study","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJEdfBWSAL9l_CNzcu3ZwNrJnTBWdYHBhIrsFGa1cRLSoRA2g=w72-h72-p-rp-mo-ba2-br100","Tri Nurfiati","Local Guide · 6 reviews · 33 photos","","","5 years ago","Take a break on the side of the road","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWmxEAX6ZyV102JtQCYFP7jMATymLw8iBsxfv_Nom9NIcJum-8FPA=w72-h72-p-rp-mo-ba3-br100","Vensarina","Local Guide · 19 reviews · 11 photos","","","3 years ago","Asri","","Like","","Share","Translated by Google","・","See original (Romanian)"
"https://lh3.googleusercontent.com/a/ACg8ocI7yBeJdhV8AjwkBxeTqkUSvwD1mnQn6_qiZmXNFYH_Z-v8eg=w72-h72-p-rp-mo-ba2-br100","Yusuf Effendi","Local Guide · 11 reviews · 1 photo","","","7 years ago","The coolest campus in Salatiga","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKkO7aobx6X2ZbX7WdLJW9UgbVhrCgqAv-llOARYfd-qbINbA=w72-h72-p-rp-mo-br100","Krishna Djaya Darumurti","11 reviews · 1 photo","","","3 years ago","Hang out at the campus cafe","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJpS3FP7S2qvbd1xBfpcyjfJ8Wkjqz1SG1u_KzHbWDYJgTqGg=w72-h72-p-rp-mo-br100","Krisna Teguh","5 reviews · 3 photos","","","2 years ago","Asri education is also good","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJBE3QtyIU8Tzakjln-Z_FHwSXzacBr38po-n1JQp-m8b0yIA=w72-h72-p-rp-mo-ba4-br100","James van zaim El toro k","Local Guide · 125 reviews · 53 photos","","","7 years ago","A place to study for various races","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVSHjmqEkD9aiPZoKXJaov7Qh6aGoh3XxbshouGF4Bf-j9gbA5e=w72-h72-p-rp-mo-ba5-br100","Ready Bagus","Local Guide · 85 reviews · 8 photos","","","a year ago","🍎 …","","Like","","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVyzvJcgMbyCRcVGCoQdF7dbodZP0kgqkuFtp8_3tDYhfn4mzXa=w72-h72-p-rp-mo-ba5-br100","teguh soni","Local Guide · 177 reviews · 184 photos","","","2 years ago","UKSW Corner
Jbnemedia","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWcqwfBJV37CLb5z-o1KGpvog-Eg778jfCMqh3HY13NJA5eRI94uQ=w72-h72-p-rp-mo-ba4-br100","Kharisma Manurung","Local Guide · 30 reviews · 110 photos","","","3 years ago","There are okay facilities for education","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW9mk6RuZBy1bWgcuG3nOcU2y3hCeF2QKIVI8sVehlS036tfdlF=w72-h72-p-rp-mo-ba2-br100","Richardson Siwy","Local Guide · 11 reviews · 1 photo","","","6 years ago","The best chancellor is John Titaley","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWXaAbci-os33d9qs96SgyqGr5juRZftvlWhxh20i3gU4vaU8vq=w72-h72-p-rp-mo-ba2-br100","Sari Simarmata","Local Guide · 2 reviews · 1 photo","","","9 years ago","The best university compared to others.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWlz_G8bfQbHZA4nKCdyUNDMFoUNj0C8ZD-HfutUJzL5MDWIA=w72-h72-p-rp-mo-ba5-br100","Sihima Endah","Local Guide · 246 reviews · 174 photos","","","7 years ago","Those who wear the hijab can study here 😄 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVOsluAD6ca7XYt1ArerlivmhV5QOsqlj-AJYqCsnT09qK7TiCb=w72-h72-p-rp-mo-ba5-br100","Samuel Aditya","Local Guide · 197 reviews · 694 photos","","","10 years ago","Long Live Our Scientific Art.. Satya Wacana..!!","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXlp7i1je6sDpSx32bvrDeqGBzPdRohFVDaI1GhQlbotfXrHLjG=w72-h72-p-rp-mo-ba5-br100","Chabib noor za","Local Guide · 167 reviews · 317 photos","","","6 years ago","The place is shady and full of knowledge","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWUUz_1R-cxfPfXYSZwbpMHSJKSGBZ7AhC6vEWSiR_711Tbtfk1=w72-h72-p-rp-mo-ba3-br100","Blenyix Gaptech","Local Guide · 52 reviews · 99 photos","","","4 years ago","Cool campus","","Like","","Share","Translated by Google","・","See original (Malay)"
"https://lh3.googleusercontent.com/a/ACg8ocIz0K_t196LN6gMx5oA9JKJpFPXOttCN6PfwYjrNVFYLvv4-w=w72-h72-p-rp-mo-br100","Billy Rohman","8 reviews · 5 photos","","","3 years ago","Clean, spacious, cool, bright","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXyafcKkyWXxvYG_sV8ZkAFJQIP5I-KYNuw5F5_y7M7ynUAZK4=w72-h72-p-rp-mo-br100","Nanik Her","2 reviews · 8 photos","","","9 years ago","Where I went to college...","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLXxA0Mz8RXXZZoC6zkHbfrKNJn8sCgO7PgHUPDFvyQJA3aIA=w72-h72-p-rp-mo-br100","Wahyudi Prasetyo Aji","4 reviews","","","3 years ago","The place is clean and cool.","","Like","","Share","Translated by Google","・","See original (Malay)"
